institute_code,institute_name,branch_code,branch,course_name,status,category,rank,score,gender,quota,category1,year,cap_round
6754,"International Institute of Information Technology (I²IT), Pune.",673296510,ME/M.Tech,ELECTRONICS AND COMMUNICATION ENGINEERING (VLSI AND EMBEDDED SYSTEMS) [Non Sponsored],Un-Aided,GOBCS,4501,4.0,G,S,OBC,2025,1
6755,"JSPM Narhe Technical Campus, Pune.",675424510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,520,23.67,G,S,OPEN,2025,1
6755,"JSPM Narhe Technical Campus, Pune.",675424510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,1566,13.64,G,S,SC,2025,1
6755,"JSPM Narhe Technical Campus, Pune.",675424510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GSTS,3391,7.33,G,S,ST,2025,1
6755,"JSPM Narhe Technical Campus, Pune.",675424510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,1000,17.22,G,S,OBC,2025,1
6755,"JSPM Narhe Technical Campus, Pune.",675524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOPENS,1838,12.34,G,S,OPEN,2025,1
6755,"JSPM Narhe Technical Campus, Pune.",675524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GSCS,3256,7.69,G,S,SC,2025,1
6755,"JSPM Narhe Technical Campus, Pune.",675524510,ME/M.Tech,Computer Engineering [Non Sponsored],Un-Aided,GOBCS,2356,10.39,G,S,OBC,2025,1
6755,"JSPM Narhe Technical Campus, Pune.",675534110,ME/M.Tech,VLSI and Embeded Systems [Non Sponsored],Un-Aided,GOPENS,4345,4.33,G,S,OPEN,2025,1
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675560110,ME/M.Tech,Design Engineering  [Non Sponsored],Un-Aided,GOPENS,4374,4.33,G,S,OPEN,2025,1
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675620010,ME/M.Tech,Geo Technical Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,2521,9.98,G,S,OPEN,2025,1
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675620010,ME/M.Tech,Geo Technical Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,2764,9.29,G,S,OBC,2025,1
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675620010,ME/M.Tech,Geo Technical Engineering [Non Sponsored],Un-Aided Autonomous,GSEBCS,3691,6.48,G,S,SEBC,2025,1
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675624210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous,GOPENS,4092,5.24,G,S,OPEN,2025,1
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675624210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous,GSCS,4796,2.78,G,S,SC,2025,1
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675624210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous,GOBCS,4777,2.92,G,S,OBC,2025,1
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",675624210,ME/M.Tech,Computer Science and Engineering [Non Sponsored],Un-Aided Autonomous,PWDOPENS,3155,8.0,P,S,OPEN,2025,1
